"","M0000000098","M0000000917","M0100001106","M0100001391","M0100001999","M0100002129","M0100004541","M0100006116","M0100008994","M0100009026","M0100009123","M0100015755","M0100020377","M0100020409","M0100021374","M0100022006","M0999907765","M0999912026","M0999923680","X10800_15","X11355_10","X12444_39","X12450_42","X12685_57","X13572_43","X15435_4","X15515_2","X17355_56","X17384_110","X18339_207","X18401_18","X18870_1","X3026_5","X5228_25","X7625_27","X9747_48","ENSG00000005812.11","ENSG00000014123.10","ENSG00000069275.13","ENSG00000072401.15","ENSG00000079277.22","ENSG00000082074.19","ENSG00000084090.14","ENSG00000085063.17","ENSG00000085978.22","ENSG00000087206.17","ENSG00000100129.18","ENSG00000100823.12","ENSG00000103365.15","ENSG00000104343.21","ENSG00000105373.19","ENSG00000108312.15","ENSG00000110931.19","ENSG00000115053.17","ENSG00000118596.12","ENSG00000120899.18","ENSG00000120992.18","ENSG00000121060.18","ENSG00000129103.19","ENSG00000130520.11","ENSG00000133703.13","ENSG00000134152.11","ENSG00000134851.13","ENSG00000139746.16","ENSG00000144848.11","ENSG00000145912.9","ENSG00000155287.11","ENSG00000158201.10","ENSG00000162923.17","ENSG00000163412.13","ENSG00000163466.16","ENSG00000167207.14","ENSG00000167658.16","ENSG00000168421.13","ENSG00000172965.17","ENSG00000181381.14","ENSG00000189091.13","ENSG00000198162.12","ENSG00000198242.14","ENSG00000198604.11","ENSG00000198833.7","ENSG00000204590.12","ENSG00000211747.3","ENSG00000211772.11","ENSG00000225190.11","ENSG00000230989.7","ENSG00000242616.4","ENSG00000246263.3"
"ENSG00000085978.22",0.00122761917499977,0.000754939596983811,0.00137609319401751,0.000362540445380345,0.0022386333301412,0.00269655834420804,0.00229403846920327,0.000677053297256725,0.00207997333813135,0.0026055643361364,0.00296961055251898,0.00190944867560907,0.00165763577484313,0.00121559346137344,0.00612315697269813,0.000854274350278445,0.00061747083909263,0.00296549992847178,0.000150527089503933,0.000701980293402433,0.000936651217126135,0.000264481462143397,0.00187485968037249,0.00360175279064224,0.00016388216192495,0.00476998031246446,0.0113377217559614,0.00456968441236262,0.00574541513095213,0.000218845980006278,0.000428218214612242,0.00019717456759818,0.00034154683219741,0.000275914694408417,0.00287642422766227,0.00316818922322728,0.00208367017630809,0.000154352603200213,0.00277808811212907,0.000950341548684948,6.00535124228599e-05,0.00162072703174687,0.00105761625187981,0.000452507777278491,0,0.00151841496692459,0.000625670327912169,0.000390282733294411,0.00177963149635064,0.00179553175941681,0.000173787497322822,0.000279809249348038,0.00247190469357371,0.000118633767129682,0.00209449306132188,0.000418767723665205,0.000135322653966857,0.00172866959564421,0.00264859420038017,3.09883685619783e-05,0.000666510719126969,0.00152367401534586,0.00196137647009595,0.00067847990602939,0.00199773314508756,0.000322621932705798,0.000415885030218766,0.00152695726304739,0.000124913666078008,0.00280223437915367,0.00160869483721976,0.00218820832913684,2.7130466038577e-05,0.00162843777414627,0.00176329915623686,0.00224953067648759,0.00197858705303749,0.000409946573433748,0.000512039056238185,0.00130892320673089,0.00307976963442571,0.00103903672492672,0.000908137903096794,0.00111473239782319,0.00140377752417256,0.00041693193783505,0.00157700221444282,0.00169738893043685
"ENSG00000087206.17",0.00549881519317679,0.00223526428953615,0.00520481768398094,0.00179601524974861,0.0081685881608973,0.0105531853440392,0.00797734193412546,0.00215216201569334,0.00957522351041571,0.0115784270126613,0.0112660741512187,0.00687774539446239,0.00546885605413341,0.00433997726311323,0.0195926951795585,0.00292898821900706,0.0020226267608912,0.0116074364526739,0.000543954660570639,0.00262088350213551,0.00266559388371339,0.00110745789719682,0.00729037089455823,0.0116299493205384,0.000502468038636624,0.0185803536048242,0.0394378046624442,0.016424332878698,0.0211815586293961,0.000521138363311888,0.00162375911878579,0.000870390701201625,0.00066757575548796,0.00102295853134687,0.0133336289187718,0.0103951345082931,0.00752337522759653,0.000684346545002285,0.00961517224817954,0.00362460629083373,0.000276796411654992,0.00916905390780469,0.00278903443044252,0.00169767032570605,0.00151841496692459,0,0.00200747353763024,0.00249214281492642,0.00545152031094572,0.00557791790028446,0.00106163751919261,0.000538650535467318,0.0123047408512378,0.000404284111145595,0.0121268795948332,0.0022359728891559,0.000253599750423876,0.00692485360200512,0.0114647260822987,5.48281691884637e-05,0.00266969369051045,0.00531171249047394,0.00555005668862415,0.00195057594502441,0.0061655544498451,0.000802860268026286,0.00113058470695292,0.00573996905551115,0.000772811716248293,0.0109017203176042,0.00733138788231839,0.00947051733429208,0.000111564769261188,0.00628759133871706,0.00974849583802343,0.0106760891726762,0.00614028793484715,0.00358682749485847,0.00199478032568248,0.00553202010584121,0.00942621965666532,0.00302898708510452,0.00459306377838707,0.00650876954919286,0.0049907614645896,0.000949020652748406,0.00463892024433488,0.00759202317521317
"ENSG00000100129.18",0.00172234181911842,0.00178230247286401,0.00199773381639382,0.000434638960034479,0.0039535749448073,0.00578018533225555,0.00480186833297816,0.00130269346155783,0.00452145242061836,0.00329573187170806,0.00579881378265355,0.00201982401857305,0.00355637545563968,0.00205045556009957,0.0100819039159151,0.00170836666674165,0.00111100935010782,0.00682121218843744,0.000327109799976773,0.00168823095469652,0.00179526550971349,0.000915032289407318,0.00273986189348644,0.00355504470231937,0.000400801756431997,0.00409905805101804,0.0259573181691245,0.00417025710111022,0.00670302328742308,0.000806752803199764,0.00114378684913081,0.000497199952170397,0.00128805393506485,0.000583950642852741,0.00362257650214948,0.00427375075917386,0.00247203549461767,0.000580498148816034,0.00470303106621326,0.00231781109087402,0.000209337430845457,0.00353203372246232,0.00168754507906602,0.000945577364857745,0.000625670327912169,0.00200747353763024,0,0.000689543860367107,0.00272500155425752,0.00297711489757127,0.000619633624568159,0.000588052074197747,0.00288707421966014,0.000357173576703808,0.00365812013182716,0.00112971573382573,0.000334308072225188,0.00307957008109315,0.00592323381412821,9.51270802001533e-05,0.00124269514712396,0.00199293472144575,0.00273252504141139,0.00105893677054238,0.00346335737357928,0.000853493150448941,0.000650283474351892,0.00263166317401614,0.000610567632446322,0.00327348096097202,0.00211504984466636,0.00452708291640841,0.000160043867538819,0.00218575920337005,0.00371268344823353,0.003579144198428,0.00254702650433862,0.000991593991584344,0.00126466293492305,0.00212621150686099,0.00476234150392978,0.00180652368990311,0.00260618340036093,0.0013359425530778,0.00215784127853772,0.000522053790240127,0.00299931325280351,0.00226812810634682
"ENSG00000100823.12",0.007397440657903,0.000672035164741301,0.00360222202952317,0.00332430683019928,0.00774101339966514,0.0105142914635031,0.00247121375980749,0.000680867224261708,0.00585643842755106,0.00452548141836328,0.00631809933019227,0.00135480243924048,0.00188850384051528,0.00164543474563569,0.0137735602239206,0.00255620189328352,0.000523520166211796,0.00328078247286359,0.000959747934882021,0.000843628149165003,0.00104221895889181,0.000288190790925194,0.00426080019355692,0.00241193239439464,0.000153690674737574,0.0146185392957136,0.0137857550039687,0.00352291239988318,0.00404989258923906,4.26868806497282e-05,0.000428547850173475,0.000173850398733708,0.000125382671473571,0.00037551422618045,0.0157065458843339,0.00248119103878112,0.00191205808390328,0.000275533875572249,0.0034783985029175,0.00312155303749139,0.000189021614550005,0.00760348098142848,0.00105618387290194,0.000406892426541724,0.000390282733294411,0.00249214281492642,0.000689543860367107,0,0.00156220192716419,0.00143895997505629,0.000153018417840403,0.000213828668529531,0.0119409186898643,0.000208867226904257,0.0134647941587101,0.00235807159206277,0.000117693195848325,0.000994054233724583,0.00538656744467792,1.71479450271057e-05,0.00243579511968419,0.00178445535558349,0.00243076869309908,0.000499632977428597,0.00123153801716301,0.000317559570649192,0.000363068934819481,0.00201243139919707,0.000151789439725555,0.0107633417058281,0.00180633370624295,0.00714623910756485,2.95148211922901e-05,0.00193571647289946,0.0126559661827462,0.010034098207373,0.00188263128964616,0.0055142244563632,0.00118644542319987,0.00343260565125676,0.0027275794137509,0.000972504217847186,0.00665526251022391,0.00553202568007188,0.00172851276890759,0.000407231861919003,0.00178525918348886,0.00252313761791948
"ENSG00000103365.15",0.00504545725090668,0.00280134927692743,0.00575249338485695,0.00142634856443442,0.00914714431605274,0.0110273885100053,0.00968927134701639,0.00302145831768332,0.00964794469071547,0.0115151445087093,0.0129853605254793,0.0079637483299782,0.00686288928885149,0.00532323522466895,0.0258347516331352,0.0036708828321092,0.00278351479669445,0.0143968256758016,0.000611113721828773,0.0033769917765043,0.00341326758666881,0.00135332283247468,0.00815959771663313,0.0149032591222752,0.000683575353623134,0.0196867343655904,0.049334472142964,0.0198260912249145,0.0246672892054502,0.000956339638303168,0.00174949496159869,0.000996902996391818,0.00180473496835331,0.00105975169742011,0.0121858096785396,0.0127122018292371,0.00881839592309552,0.000975318622500449,0.0135801280379207,0.00468755550639658,0.000416342547824635,0.00806890538205912,0.00406977835484807,0.00172299599942798,0.00177963149635064,0.00545152031094572,0.00272500155425752,0.00156220192716419,0,0.00708630620773405,0.000962828007414718,0.000905259734512279,0.0109375286059213,0.000676561414013112,0.00826456137446087,0.00217572644888224,0.000565796421523369,0.0076535045409405,0.0129874230359143,0.000140104505655769,0.00242898685941473,0.00646600787833692,0.00689024832702081,0.00279074212324773,0.00872570057188221,0.00131701609864792,0.00165880518799879,0.00580223067590173,0.000727000466833796,0.0110942615215759,0.00808804311063272,0.0105522761635099,0.000256492288616604,0.00596319366364526,0.00750288209191163,0.00893909717172277,0.00836136575220549,0.00203126593481831,0.00312945529607627,0.00521217165554719,0.00973711640459767,0.00427615530118122,0.00540975580925605,0.00495082180494649,0.00595492329653963,0.00131260027928175,0.00676011614974881,0.00643772527162895
"ENSG00000104343.21",0.00476897162044486,0.00351671257912971,0.00524302752275515,0.00122472315953901,0.00924888636175263,0.0112380077816377,0.00966824713033952,0.0026798923316912,0.0095109415137665,0.00972039528285713,0.0133748729334599,0.00659978499017109,0.00814060796660194,0.00498392692173843,0.0253229036767048,0.00343649763194295,0.00247654676100319,0.0144797706764692,0.000534234774143472,0.00383201592669691,0.00372628191917452,0.00178656266887174,0.00751964797021715,0.012664288794356,0.000725941497887097,0.0151514133942272,0.0522064146775636,0.0179651545356264,0.0193961629011829,0.00129878470008042,0.00209581349024899,0.00118981561818028,0.00204466234738911,0.00106209210647783,0.0105728639605182,0.0118965029583946,0.00761159747346627,0.000989091975722197,0.011797178925771,0.00499636900897336,0.000395368912747713,0.00765202228942946,0.00352845401275301,0.00199025065011557,0.00179553175941681,0.00557791790028446,0.00297711489757127,0.00143895997505629,0.00708630620773405,0,0.00128953495775307,0.00109611456379129,0.00795738968570644,0.000670014023185917,0.00918648327777619,0.00225827205358869,0.000553077254856697,0.00807466910988094,0.0123540481146878,0.000149004074546527,0.00245644889905835,0.00537435007072827,0.00672170358682555,0.00228832335524862,0.00770820251457345,0.00150860568570393,0.00142923771210182,0.00606903905370274,0.00120247476782577,0.00938447883324756,0.00661372779180188,0.00987496266200205,0.000258876984654301,0.00614948138318058,0.00730771352010202,0.0088425659189794,0.00862536992456578,0.0019509705481839,0.0023150602696558,0.00496021065581056,0.0117825235566712,0.00441073596394237,0.0045152981205542,0.0039238484953019,0.00612785253868654,0.00117971153364023,0.00606335872426848,0.0048500968716804
"ENSG00000105373.19",0.000884985710918975,0.000748549545430042,0.000901128377537077,0.000145108607702261,0.00173893611224993,0.00240284185015167,0.00220025522681347,0.000480393029622529,0.00211987259688692,0.00160451509008518,0.00268365572613742,0.00093637703665824,0.00164397964362683,0.000919196476135085,0.004405751199863,0.000716139571478939,0.00042268544846037,0.00351898968940227,7.61446608452971e-05,0.000985991778650791,0.000715049737260668,0.000576182850608289,0.00127296410732372,0.00158642534105404,0.000133425570253443,0.00188934676576602,0.0120510050663043,0.00197295640554039,0.00331211299210105,0.000309381438595353,0.000567455715243378,0.000346239405960258,0.000440583368383608,0.000243335731346307,0.00159372311247588,0.00202265043862903,0.00116030826524998,0.000274864768813537,0.00191634489822869,0.000990705625155065,0.000117860854193891,0.00210016568635879,0.000408375607048825,0.000422594992057074,0.000173787497322822,0.00106163751919261,0.000619633624568159,0.000153018417840403,0.000962828007414718,0.00128953495775307,0,0.000162615248687549,0.001018353626982,0.000162567718597888,0.00170806826239304,0.000599998531653012,7.12156566140514e-05,0.0018599265367024,0.00263503880902092,3.13456873994449e-05,0.000475014373307579,0.000857840449775915,0.000984039841791789,0.000385583721635888,0.00128019077609848,0.000272840636132922,0.000234759941400471,0.00105384800805916,0.000402435056686578,0.00161093739718341,0.0014862331901692,0.00178531775183373,7.50985904511888e-05,0.00117310937139459,0.00126142231446783,0.0018846817345348,0.00122285836627012,0.000475053965411051,0.000538146071652568,0.000954830592378186,0.00187386502989703,0.000757412576696279,0.000851018012577857,0.000935132298431374,0.00094522843173643,0.0001127369177698,0.00101565924657633,0.00144903709993685
"ENSG00000108312.15",0.000565496318885786,0.000692655062676768,0.000645472713651854,0.00017191294156688,0.00148998538055469,0.00190006530668559,0.00155625209457059,0.000398829336250128,0.0015705555446312,0.000968957065020396,0.00187706449205879,0.000544963962144519,0.00111201612853572,0.000651181340665176,0.0039224082815625,0.000613568664429438,0.000372126147293429,0.00213987655764916,0.000117789612105897,0.000502471932960645,0.000675785416445461,0.000321127494704434,0.000860213325047483,0.0012489914452496,0.000158620748049267,0.00113981515322719,0.00862867689371269,0.00117281639671186,0.00196394292981249,0.000291088235091324,0.000320590502353977,0.000153032998619629,0.000514333385138162,0.000207922901024961,0.00117565080789351,0.0015946576074949,0.000786964460532899,0.000198397128687263,0.00158692676758421,0.000648590094362607,8.99581488047614e-05,0.0010230176729823,0.000533276630772952,0.000245817530624204,0.000279809249348038,0.000538650535467318,0.000588052074197747,0.000213828668529531,0.000905259734512279,0.00109611456379129,0.000162615248687549,0,0.00106216727021959,0.000144482809593455,0.00119411304688219,0.000347268597930514,0.000146254384402605,0.00098336662961049,0.00164277499884094,4.40855369036047e-05,0.000394802230428516,0.000739552937153335,0.00127413609590533,0.000430206124147971,0.00111181384747045,0.000339006644701948,0.000255945851222059,0.000769260294745814,0.000180269586987337,0.0010551053396809,0.00054583881447187,0.00135745317952431,6.58948541659289e-05,0.000578039900204693,0.0009848909477604,0.000918972824970846,0.00103276131702538,0.000324291331097316,0.000384498738155348,0.000775274993055245,0.00174050718938456,0.000741718026554594,0.000936260819995418,0.000477936382987451,0.000621322802123092,0.00025624810832825,0.00105043763167651,0.000539950520123229
"ENSG00000110931.19",0.0217185326752299,0.00433191577928625,0.0133817067930995,0.00860988727302975,0.0235227124527688,0.0301835284661241,0.0129026656053687,0.00360539947836552,0.0258907884023672,0.0282225022893818,0.0248887433031948,0.0123332086293625,0.00737646005877442,0.00814139719026662,0.0539630507248938,0.00845910493739335,0.00358733470996407,0.021288482664758,0.00213984856440543,0.00459919573794494,0.00407383599757912,0.0018402111340256,0.0166333904697866,0.0222075729138114,0.00114268872630025,0.0511354969205101,0.0611222771781282,0.0323357531565653,0.0382617519095783,0.00181775950567446,0.00207487363585954,0.00186309300826479,0.00215979356753335,0.00229119452901298,0.0524904207103738,0.0187883323584244,0.0145850312603933,0.00131951782563579,0.0160491700028965,0.00871690216721133,0.000598636018928475,0.0262827814146317,0.00554961258581302,0.00253134520248677,0.00247190469357371,0.0123047408512378,0.00288707421966014,0.0119409186898643,0.0109375286059213,0.00795738968570644,0.001018353626982,0.00106216727021959,0,0.000518015992856104,0.046056138065794,0.00703751420081478,0.000494869416561498,0.0111128905295641,0.0277811209680714,0.00016919602212556,0.00728606831333636,0.0108053998025845,0.0142775828395136,0.00377770647211293,0.0112560042465982,0.0016048972539443,0.00199527100057354,0.0100863805120997,0.000339770240909659,0.0353533540262033,0.0152835956645606,0.0244562920375477,0.000117394398472133,0.0112566104437015,0.0394005070529944,0.0291825599650931,0.0122258508349505,0.0186622717001145,0.00393639489078718,0.0129962465183604,0.0146279525068745,0.00535433583389021,0.0218455875733938,0.0219249829194287,0.0100961190670752,0.00171012508241705,0.00933291118954873,0.019699850723621
"ENSG00000115053.17",0.000390739990297032,0.000336694494900992,0.00046862728853039,9.41755313583957e-05,0.000934336150674113,0.00137023663378474,0.00113232549886047,0.000259728647018658,0.00114629924760711,0.000786115037132428,0.00136786393760367,0.000425354744605208,0.000906899800884501,0.000473973237696953,0.00277991071962331,0.000393529674850107,0.000249750919757359,0.00164894038558035,6.99451991721707e-05,0.000397222608273349,0.00040965509834931,0.000327221276968399,0.000624761194902541,0.000802880737492754,7.48265238551978e-05,0.000874536473317813,0.00638189686490948,0.00104508726719007,0.00153488331776438,0.000148606761512448,0.000229599159663696,0.000155081288758503,0.000267956292429184,0.000124105572135473,0.000814635506611915,0.00119029829684981,0.000598100340043951,0.000166389502784102,0.00122755845698579,0.000464473102019943,9.41799302563355e-05,0.000987884042125979,0.000361042627130941,0.000178479345777275,0.000118633767129682,0.000404284111145595,0.000357173576703808,0.000208867226904257,0.000676561414013112,0.000670014023185917,0.000162567718597888,0.000144482809593455,0.000518015992856104,0,0.000749326079231125,0.000299450661891365,7.57252367307624e-05,0.000758449640408397,0.00103426260491767,2.32280937207754e-05,0.000286787796821864,0.000517095441888316,0.000661052852638663,0.00030008041449762,0.000649551484614228,0.000170418305771828,0.000173510761701395,0.000574015390396904,0.000180715112166217,0.00089655185273335,0.000530307655863222,0.000838700121679668,5.46032185769234e-05,0.000358469011419479,0.000747849330342568,0.000746282953063756,0.000720331721055621,0.000263265873754971,0.000383168285027871,0.000697251723847449,0.000770931250891217,0.000520729499306829,0.000589794024109898,0.000369945401775313,0.000342830251484476,0.000145231700401333,0.000646871566220974,0.000486003118473661
"ENSG00000118596.12",0.0254233522502432,0.00421701988204797,0.013113068226903,0.0101916502752511,0.026731862432392,0.0359208624675272,0.0124174929517777,0.0033328329600202,0.026916244611573,0.0258192304186763,0.025896575402796,0.00869954036998582,0.009638152252199,0.00776125814783778,0.0569709642346032,0.00902685250139956,0.00309338094703508,0.0186709994962059,0.00279464690486114,0.0053607680316738,0.0045032929183526,0.00201734445612007,0.0182873991068612,0.0155405301794173,0.000892143795556454,0.0501702849713523,0.065046817666697,0.0266369919027415,0.0263105786250604,0.00145336457781212,0.00273864973312537,0.00141064463371245,0.00223177039293144,0.00148414137216888,0.0525454327343087,0.0143596015676172,0.0117184393385819,0.00125991634765488,0.0159378463308504,0.0135516571246576,0.00049802253179369,0.0280815734249484,0.00414976739312593,0.00226074230085101,0.00209449306132188,0.0121268795948332,0.00365812013182716,0.0134647941587101,0.00826456137446087,0.00918648327777619,0.00170806826239304,0.00119411304688219,0.046056138065794,0.000749326079231125,0,0.00879642215143051,0.000603673262157159,0.0105562250827367,0.0267033676081539,0.000186408166353797,0.00759748213591121,0.00959299796110383,0.0109539808711663,0.00292824871209941,0.00959243289288262,0.00174594552020338,0.00172033626778592,0.00974789525009928,0.00138506802979009,0.0403370905986388,0.0111781055791759,0.0291359093364381,0.000282854340078236,0.0113587705755458,0.0446018894745881,0.0345412279349377,0.0101982313563012,0.02006328807409,0.00373681326427633,0.0142791592081757,0.0143998359925173,0.00492925527526812,0.0225102015588689,0.0232864433564983,0.0101771522413487,0.00134472670092065,0.00751157369115209,0.0154453344775319
"ENSG00000120899.18",0.0045995885794969,0.00127105544033511,0.00277465802782638,0.00166660356344685,0.00565807279864046,0.00793560623305489,0.00411859346554546,0.000932301312642628,0.00578920731321057,0.00402817059564215,0.00644028970193103,0.00169458094883859,0.00323822823910354,0.00191910331025726,0.0125701818921364,0.00218790333741516,0.000783707733655094,0.00612109407796797,0.000496258309063885,0.00181973701009635,0.00142613819929994,0.000896636683268348,0.0035338176306454,0.00305429126949192,0.000246649291512767,0.00923094590505291,0.0230792397915484,0.00363411926112009,0.00577833785001745,0.000598944742220644,0.00100496561423414,0.000623763695965886,0.000810224694594921,0.000467626516170966,0.00908786381688806,0.00390521466718738,0.00233929816744546,0.00051617643836286,0.00419930109811388,0.00301612745321424,0.000233566775677475,0.00513290320603725,0.00117880456570014,0.000570039674175467,0.000418767723665205,0.0022359728891559,0.00112971573382573,0.00235807159206277,0.00217572644888224,0.00225827205358869,0.000599998531653012,0.000347268597930514,0.00703751420081478,0.000299450661891365,0.00879642215143051,0,0.000182236518844089,0.00241977898595048,0.00555619806422377,5.57417831298814e-05,0.00187254208742086,0.00201156085129917,0.00300446269641006,0.000860826665507865,0.00230265827675081,0.000548500057828579,0.000499837648376917,0.00232710027072788,0.000525765182889949,0.00719841118043156,0.00313606022880215,0.00570026484497221,9.53477277368767e-05,0.00259110063258066,0.00736237389073947,0.0076985397781325,0.00224190325045636,0.0032421990803608,0.00121982594709183,0.00268913659694432,0.00371569667960732,0.00154914568722644,0.00429221164808252,0.00364257178609836,0.0021865590878704,0.000398732448146301,0.00224023248934176,0.00326008432893685
"ENSG00000120992.18",0.00026132850526712,0.000308345922144231,0.000328009218112053,9.05434724873976e-05,0.000683017210438031,0.000961056691103192,0.00078871748009216,0.000230940288766901,0.000803439326810474,0.000502734328277125,0.00094573785268673,0.000280846160790362,0.000577239014994547,0.000340021234629569,0.0020123930554129,0.000323958227208459,0.000207791675439377,0.00100750005238051,6.69230126225956e-05,0.000231946862383756,0.000323306482547723,0.000131648801489381,0.000440714127019948,0.000574159463784882,8.10175996891475e-05,0.000604022863019028,0.00431778502185775,0.000598388495921492,0.00098192428090398,0.000148380695999398,0.000153904103789473,6.88222979842681e-05,0.000279608007085889,7.98922071908707e-05,0.000605458808389037,0.000796505417405957,0.000398421344533308,9.86469354230978e-05,0.000854522411851414,0.000428964541439579,3.48530365212243e-05,0.000442932716340193,0.000323912279248948,0.000129089088548134,0.000135322653966857,0.000253599750423876,0.000334308072225188,0.000117693195848325,0.000565796421523369,0.000553077254856697,7.12156566140514e-05,0.000146254384402605,0.000494869416561498,7.57252367307624e-05,0.000603673262157159,0.000182236518844089,0,0.000437910145480575,0.00087688430628138,2.30335667047246e-05,0.000202087748781749,0.00035970849895586,0.0005730431726887,0.000227413475306134,0.000643008617824645,0.000177112654859537,0.000138147623744728,0.000384755176063898,8.36228160577711e-05,0.000622836152727185,0.000258523426392833,0.000771496820823809,3.6653062912733e-05,0.000290801357744512,0.000529395279506175,0.000459638460628486,0.000450920660309007,0.000171268503737712,0.000244782485243595,0.000390439889623565,0.000769718227093103,0.000381127814956653,0.000459875979314842,0.000218049528952193,0.000331659321599364,0.000132844783590938,0.000549296779427065,0.000234324388070298
"ENSG00000121060.18",0.00519367315995336,0.00390850693106204,0.00619845093164365,0.00155587297728093,0.0097060116738344,0.0122927162858576,0.0112791331194029,0.00293050925342117,0.0107012511460757,0.0122091646427912,0.0155340229887249,0.00828683761342728,0.00755439342851386,0.00579027814194692,0.0271228616146948,0.00414429992510137,0.0029500098673359,0.0182587498488867,0.000673682231615398,0.00448033583051797,0.00389310668415957,0.0025442257858852,0.00829497087744977,0.0141107492996243,0.00083131672394754,0.0179475549622863,0.0581902686513397,0.0236613930051083,0.025193885371589,0.00130914914399475,0.00238822163208206,0.00153619057848659,0.00206104568928483,0.00152379753814903,0.012602301726755,0.0124509720379203,0.00878367767090676,0.00115792259294969,0.0118424649982092,0.00428619786261352,0.000494664401004165,0.0114188137658462,0.00338441303451923,0.00287521778709731,0.00172866959564421,0.00692485360200512,0.00307957008109315,0.000994054233724583,0.0076535045409405,0.00807466910988094,0.0018599265367024,0.00098336662961049,0.0111128905295641,0.000758449640408397,0.0105562250827367,0.00241977898595048,0.000437910145480575,0,0.0157059867722,0.000164374345274078,0.00239083522531268,0.00601840535684392,0.00734289336883432,0.00259552515878031,0.00923838635631902,0.00135854175405236,0.00151734083386466,0.00670993240550898,0.00146750152971725,0.00968713545421225,0.00820772006492823,0.0103932913450533,0.000363203720091092,0.00619687592873599,0.00718357780459394,0.00973260780658069,0.00956258860910879,0.00222314835080464,0.00324478512629339,0.00610876516268894,0.0117274898765552,0.00421643664909186,0.00596040981003813,0.00644409487700764,0.00658803457906949,0.000900109646525806,0.0062955979606127,0.00821345495207184
"ENSG00000129103.19",0.0141179363918574,0.00709269864663259,0.0120772083177665,0.00497231421342464,0.0209863520513426,0.0279323802419317,0.018649582647717,0.00553547611447778,0.0220820895868234,0.0213780356911167,0.0273632632589535,0.0131991864887417,0.0130052694008653,0.0100813162847091,0.0483953064493838,0.00789962600510697,0.00488681394250083,0.0304812884113888,0.00182659799146754,0.00742668164465972,0.00632713606869684,0.00315196124404138,0.0169297237788562,0.0239568124775727,0.00154867660761896,0.0403650769380212,0.0950660462951835,0.0305869067290988,0.0416497207762143,0.00269228105410088,0.00396359108156012,0.00225029585764151,0.00417592536308688,0.00243444343650895,0.0336206315929787,0.0217531656968991,0.0147670259002075,0.00205136483550411,0.0206602930649382,0.0113879983397872,0.000740547845902574,0.0227903981421068,0.006252591779065,0.0041592547641679,0.00264859420038017,0.0114647260822987,0.00592323381412821,0.00538656744467792,0.0129874230359143,0.0123540481146878,0.00263503880902092,0.00164277499884094,0.0277811209680714,0.00103426260491767,0.0267033676081539,0.00555619806422377,0.00087688430628138,0.0157059867722,0,0.000332332966189627,0.0055939665536783,0.0116981276159293,0.0114640160337924,0.00443207100067488,0.0153369774430936,0.00281361717125111,0.00260394676713093,0.0116767106337992,0.00215990375456697,0.0247504010386007,0.0148039590515165,0.026153550720924,0.000501700870770806,0.0111589125067618,0.0243019529619451,0.0230573787799592,0.0147400011646711,0.00825196472506422,0.00479293464920986,0.00941976516212314,0.0200352622180239,0.00681099819686786,0.0153324830916619,0.0138012156826485,0.0117082591894224,0.00160827566892657,0.0119959187666298,0.0147452811050979
"ENSG00000130520.11",9.71820739853881e-05,0.000113747477239071,0.000102931067654274,1.83476320667128e-05,0.0002041392453941,0.000285946410484443,0.000227998266530718,6.27686882628567e-05,0.000239549332588989,0.000177359607382396,0.000286073409878829,8.76383955058792e-05,0.000191511786244983,0.000100671494135008,0.000525899711924312,8.17563873296334e-05,6.08618672990549e-05,0.000362898386287191,1.52831984555894e-05,9.41405627346102e-05,8.80057604058763e-05,4.99538887803803e-05,0.000124839666790113,0.000206797016999059,2.29354891652828e-05,0.000214800118245228,0.00117326587007653,0.000269139622722957,0.000411791818739788,5.23226615352936e-05,4.52071438742582e-05,1.91573901529563e-05,0.000104144446909324,2.06328597134838e-05,0.000205060977230642,0.000267520977973426,0.000141560099254144,3.47423901501395e-05,0.00023740104274809,0.000134068711518735,1.56899678606787e-05,0.000183442629624783,6.19162020189021e-05,1.74604820581662e-05,3.09883685619783e-05,5.48281691884637e-05,9.51270802001533e-05,1.71479450271057e-05,0.000140104505655769,0.000149004074546527,3.13456873994449e-05,4.40855369036047e-05,0.00016919602212556,2.32280937207754e-05,0.000186408166353797,5.57417831298814e-05,2.30335667047246e-05,0.000164374345274078,0.000332332966189627,0,4.11059716314153e-05,0.000139885585492485,0.000113956984677809,6.6561243008746e-05,0.000181381923840451,5.70120601485886e-05,4.09201435561986e-05,0.000100982258944957,3.58310971760161e-05,0.000148276530335783,0.000128366446758109,0.000196986622866369,1.39317867284508e-05,5.41341959501466e-05,0.000127310974387941,0.000112403003343596,0.000224559389271321,4.79680888706338e-05,6.46446152329498e-05,0.000105223248416471,0.00016664813195181,0.000102478234591966,0.000159838096690442,3.9798473478308e-05,0.00013596941049388,2.86672841306712e-05,0.000169321821459624,0.000108475602889645
