"","M0000000093","M0000000275","M0100001073","M0100001208","M0100001287","M0100001416","M0100001426","M0100001730","M0100002910","M0100003695","M0100004089","M0100006379","M0100020214","M0100020371","M0100020487","M0100021093","M0100022041","M0999912117","M0999925422","X11117_2","X12020_39","X13463_1","X13998_26","X17761_2","X2944_66","X4464_10","X5508_62","X7861_9","X8368_102","X9021_1","X9829_91","ENSG00000055609.20","ENSG00000066739.12","ENSG00000068650.18","ENSG00000070961.16","ENSG00000071054.16","ENSG00000072364.13","ENSG00000075539.15","ENSG00000080503.24","ENSG00000082701.17","ENSG00000084623.12","ENSG00000084676.15","ENSG00000085224.23","ENSG00000099795.7","ENSG00000100216.6","ENSG00000100220.12","ENSG00000100354.21","ENSG00000100836.10","ENSG00000108510.10","ENSG00000114127.11","ENSG00000115020.17","ENSG00000115464.15","ENSG00000116586.12","ENSG00000117362.13","ENSG00000117625.14","ENSG00000121741.17","ENSG00000123104.12","ENSG00000124222.22","ENSG00000131503.21","ENSG00000132466.19","ENSG00000133858.17","ENSG00000134153.10","ENSG00000135390.21","ENSG00000136044.12","ENSG00000137817.17","ENSG00000138688.16","ENSG00000143164.15","ENSG00000143575.15","ENSG00000147162.14","ENSG00000155115.7","ENSG00000155849.16","ENSG00000157106.17","ENSG00000157764.14","ENSG00000159596.7","ENSG00000160584.16","ENSG00000162869.16","ENSG00000164081.13","ENSG00000165671.21","ENSG00000166747.13","ENSG00000169246.16","ENSG00000171634.18","ENSG00000173575.22","ENSG00000180879.14","ENSG00000184840.12","ENSG00000185864.16","ENSG00000187742.15","ENSG00000207233.1","ENSG00000215421.9","ENSG00000230590.11","ENSG00000237550.5","ENSG00000239183.1","ENSG00000239665.8","ENSG00000242588.6","ENSG00000252464.1","ENSG00000253729.8","ENSG00000264343.6","ENSG00000271204.1","ENSG00000271533.1"
"ENSG00000162869.16",0.00148109440698377,0.00307131956671487,0.000565687011632441,0.00187270113902226,0.00138108279625222,0.0046857654837072,0.00511960937087043,0.0030770629328344,0.00236801194928595,0.00284496282910573,0.00017647118513189,0.00430595395816595,0.00040844287241029,0.000463882192227229,0.00230735586936837,0.000755284088884102,0.00480682862832415,0.00240106629449505,0.00266631747637392,0.000614563249329448,0.00253207706705124,0.00698482770171573,0.000308792229427902,0.00166864267511834,0.00676255936265544,0.000266752189676717,0.000202734595630541,0.00427978102395227,0.00519931148759673,0.00117651300324796,0.000183359674733974,0.000370108557459576,0.00108296991502068,0.00029668052910317,3.01845393646455e-05,0.000908666367218153,0.00115243511658234,0.000873980765175883,0.000328038815680358,0.000500258546194456,0.000972379925893185,0.000260436338096798,0.00056373475607344,0.000246523474785061,0.000317526183142868,5.33940818658197e-05,0.000700265597626948,0.000223290698533387,0.00108713893760216,0.00177720274861023,0.00102274611149012,0.00168369466956094,0.000205610062683954,0.000312651805915571,6.72195711060888e-05,0.000227886071304156,0.00112735897464282,0.00131752085743478,0.00089731620084071,0.00100957835862396,0.00244226121420346,0.00225119922118494,0.000701476790933654,0.000287715336222048,0.000158834529808792,0.000870856121466794,0.000449348676018247,0.00115838260274284,0.000899425903392236,0.000212615971120742,0.000404958183078362,0.00081193863592903,0.00106980269787066,0.000233570034483619,0.000128604201173418,0,0.0010263758979393,0.00138828264881924,0.000481353685692453,0.000627968578160244,0.00123855086047822,0.00179154424202,0.00156404860179357,0.000921432267687477,0.000516507350126796,0.000666149278416499,0.000239436561046894,0.000616268221880709,0.0019480199777631,0.000180360715429164,0.00109086784067384,0.000430877563463046,0.00133614574857272,0.000923970973401211,0.000382049944149402,0.00149556929521623,0.000586102273117039,0.00159018284569638
"ENSG00000164081.13",0.00414009039164122,0.00857386530378782,0.00160148362101894,0.00515454335073051,0.00381690411627263,0.0128693405066753,0.0140972466134625,0.010122274411693,0.0055824105107507,0.00679357349825815,0.000627223817908281,0.0143270773895443,0.00117498036467172,0.00133860344118981,0.00641612238433522,0.00212989269115343,0.0132743849988229,0.00569835348506929,0.0073882057990587,0.00167109157213676,0.00693842647381174,0.0196240042025539,0.000687655476822593,0.00445624644624716,0.0193242160967505,0.000627752939991742,0.00059798965842709,0.0121149224095416,0.0145454949548205,0.00320068401812863,0.000464749586882842,0.00117402907587716,0.00319311789020857,0.000739951905045365,4.15239053633999e-05,0.00253201408995651,0.00320899542052076,0.00244984801488682,0.000917556910788848,0.00123136019374452,0.00228090575405526,0.000824923795265503,0.00130464400513697,0.000759520994884068,0.000843130788693255,0.0001902694036715,0.00200092947189795,0.00055684050394251,0.0026640010830141,0.00433078353736123,0.00286174485622411,0.00406275589593484,0.000411986754874357,0.000854473761115724,0.000300384533127702,0.000609890998431585,0.00275273893257856,0.00516424036903785,0.00252565434346307,0.00244642839536734,0.00681827500532418,0.00622539072513209,0.00128205774560687,0.000784099031779569,0.000466609097263023,0.001722752348705,0.00136537480965394,0.00278311068638522,0.00210334929595295,0.000601975184991726,0.00112636915658793,0.00314552976117928,0.00185603378625964,0.000726414838537475,0.000431757269094916,0.0010263758979393,0,0.00416471574573969,0.00223033993820709,0.00153789610758616,0.00345713124023705,0.00519644673119995,0.0047069631940211,0.002436495969367,0.00161130739054704,0.00208626472005481,0.000426640819375423,0.00217816385002137,0.00559044164106026,0.000422530431217363,0.00298490346048509,0.00102585250085845,0.00471794523460262,0.00257242189767333,0.000830527222966242,0.00457757244249102,0.00231392181573489,0.00387545031443724
"ENSG00000165671.21",0.00615564667552167,0.0135860749236514,0.00253031356889845,0.00933402844624064,0.00580484360936495,0.0226596830904256,0.0209040829143235,0.0129758121345818,0.0116720635671897,0.00806974764222587,0.00126602621967878,0.0226791051627666,0.00268013769247137,0.00228041548560705,0.0111258925426342,0.00415821225591166,0.0269288727981306,0.00908409572776165,0.00947920817287816,0.00270821605955343,0.0110666506729817,0.0272019572528415,0.00112746486936385,0.00622958545751464,0.0283103751389354,0.00107036033812113,0.000960569018840082,0.0168602728157198,0.0220560358258021,0.00467347536736476,0.000755619981462327,0.0019363844993029,0.0059080118894078,0.00164595781203833,6.05314798215765e-05,0.00303352671171696,0.00640452273407414,0.00401464922772824,0.0026352980734706,0.00113025437565575,0.00371057386488958,0.00107398403927694,0.00287394887719542,0.000769840161317195,0.00180696541144126,0.000179632787407832,0.00343490934577051,0.000486993786907706,0.00356421405765172,0.00733204435247498,0.00411585476939775,0.00882730542635953,0.00146673928050115,0.000970702031216578,0.000433193189892112,0.000754265560224472,0.00483763927404441,0.00717514709851871,0.0027999694525252,0.00248552256096085,0.00999131464291092,0.0112929462591756,0.00208148148521668,0.00117964763494752,0.00199486081694975,0.00290942023489924,0.00152376224012562,0.00474440305888293,0.00347976880751256,0.000723517943279591,0.00320836254123084,0.00507386892272639,0.0039169689799689,0.00111243478137317,0.000629885927829936,0.00138828264881924,0.00416471574573969,0,0.00390167797496685,0.00386521098095328,0.00633947391933663,0.00751952164730701,0.00874465730541668,0.00331681074072986,0.00281855585692857,0.0030681330613839,0.000609593346401302,0.00358416900844544,0.0100905418644094,0.00131187440323942,0.00353922790012386,0.00161879153981952,0.00677570557244577,0.00417919642586373,0.00207887248763352,0.00777335912883296,0.00373137138662157,0.00817719395363722
"ENSG00000166747.13",0.00366995614059788,0.00796856009210183,0.00126579542980007,0.00435474031833337,0.00303401599875346,0.0101235967088937,0.011069352405473,0.00669931744744778,0.00427548633924403,0.00386660814621743,0.000611394307161385,0.0113523013656185,0.00093325228875695,0.00128725593597694,0.00507778735261471,0.00169291326863177,0.0122351534762627,0.0042136769430334,0.00481705603015545,0.00138140897878225,0.00659623602656366,0.0143543266124918,0.000491820806314065,0.00309810513901882,0.0153790587704202,0.000429399386726534,0.000391534667402602,0.00891548895211984,0.0118108719761355,0.00247755106620838,0.000259460360499328,0.00128562439584495,0.00292630911458968,0.000878999460954878,4.01169965228972e-05,0.00161375677281184,0.00261687767620654,0.0019537341848492,0.000783964791093639,0.000778708632828661,0.00168150854962704,0.000713017669187292,0.00115106600395499,0.000523059007473688,0.000920403007133061,0.000102753445673745,0.00194986660536007,0.000320295661601862,0.00186066426862379,0.00383377091737319,0.00262666180172795,0.00370263636668725,0.000346790510961892,0.000519654434348428,0.00038640675479128,0.000466749730844935,0.00190495564609916,0.00459761179151129,0.00144565122667967,0.001193409253852,0.00551490825595628,0.00456819822538483,0.00060481485412994,0.000701545266953183,0.00025644072210363,0.00141214540481563,0.000737683490062191,0.00202576925613724,0.00168263381383196,0.000409522627617627,0.00102059414489302,0.00271303659446052,0.00210839703200758,0.000398592824292867,0.000357709489489547,0.000481353685692453,0.00223033993820709,0.00390167797496685,0,0.000782893583396707,0.00275301468977699,0.00397885822293611,0.00441853445543481,0.00151443158679619,0.00146292314032771,0.00167690207902736,7.26591375868316e-05,0.00154132863098795,0.00429295803679982,0.00029848807907158,0.00215353497314984,0.00105143309523494,0.00430126996214441,0.00241759300548966,0.000713887505398954,0.00422355153430244,0.00201598223031593,0.00246515186902798
"ENSG00000169246.16",0.0020412297753169,0.00519293393685729,0.000901648559647678,0.0039292656212648,0.00212184527796974,0.00954058822162075,0.00802516804179191,0.00440174906382697,0.00608706181103985,0.00344995379847327,0.00055640265012822,0.00894255985027071,0.00129370026737658,0.000769836983614196,0.00479935360315102,0.0017371079365425,0.0118554070345097,0.00439697825155313,0.0033885698102817,0.000784643694617584,0.00362156816905853,0.0114457314931447,0.000228751124644829,0.00199679602900708,0.0116693519929883,0.000326699263527622,0.00021575062456318,0.00701650852553917,0.007689843199727,0.0015582055354345,0.000193803598625162,0.000479204936076361,0.00297433440025685,0.000432374578825162,1.01065742444202e-05,0.00111829900495614,0.00303751628102683,0.00167898486687449,0.00151089148203249,0.000603325538172737,0.00203541088505711,0.000470129853042214,0.00148710630331735,0.000255793824574935,0.000474879185838912,7.66007414056672e-05,0.000992517808696656,0.000250314911878913,0.00161242967482955,0.00238892603472451,0.00141150599580319,0.00371788362861661,0.000670758067986035,0.000432558754985717,8.51610546997364e-05,0.000363883022175061,0.00246951581980046,0.00152239745597652,0.00120601975820924,0.0013592754075609,0.00376057800304222,0.00567325792681889,0.00113854315323643,0.000494262291085288,0.00124087390738009,0.00120403267627038,0.000798046612148824,0.0020899349565094,0.00193885756090673,0.000300942440830472,0.00157484693559398,0.00171444016334053,0.00212216286660006,0.000469316946223604,0.000154511173547462,0.000627968578160244,0.00153789610758616,0.00386521098095328,0.000782893583396707,0,0.00286620679163084,0.00339192383284073,0.0031282339981933,0.00143493391362084,0.000909224346639161,0.00173996690341552,0.000395129301437066,0.00181573945599552,0.00354064862829556,0.000721427625220338,0.00114424502130512,0.000587045362762903,0.00244923380819859,0.00190304505223868,0.0013883981024349,0.00262994306738182,0.00124691591784605,0.00299821560721842
"ENSG00000171634.18",0.0053947627710133,0.0120763715434175,0.00216119179809885,0.00768154742143314,0.00487276164543563,0.0186096154622794,0.0178257873416768,0.0101642286637022,0.00985686440863614,0.00786702005848024,0.00104442585457305,0.0170583868635496,0.00210213128699465,0.00185598580937462,0.00913555106928996,0.00316412701699011,0.0225058626151826,0.00803431175376659,0.00851662372825229,0.00201457025821728,0.00915851328745262,0.024089160333969,0.000820805583456428,0.00516720438287796,0.0248486162682221,0.000700121733288942,0.000617879008304246,0.0148267530268903,0.01792121438494,0.0038615043884321,0.000540479451461426,0.00159517055957681,0.00553695629274796,0.00117497678318367,9.48415615401091e-05,0.00288287813073516,0.00526258197212206,0.00341204121087881,0.00220086858192119,0.00151162498075183,0.00374235949960231,0.00108984244463624,0.00256939310697957,0.000908450758732567,0.00123861060509989,0.000223552925750255,0.00271786127205574,0.00067499951913204,0.00334589232192899,0.00565361115660716,0.00373514408481872,0.00692007151230177,0.00116869402425692,0.00106181892852907,0.000451227213244481,0.000844500067906587,0.00339118049147402,0.00526621577627861,0.00286237340923229,0.00279567386643835,0.00856165300563543,0.00963239219406077,0.00188587457408625,0.0011864435704296,0.00157695522385233,0.00237604284116754,0.00159909299378058,0.00378069643314835,0.00344361007626839,0.000763550272917097,0.00264121855459105,0.00351680850356865,0.00367860113551234,0.000790398951497455,0.000568753094866577,0.00123855086047822,0.00345713124023705,0.00633947391933663,0.00275301468977699,0.00286620679163084,0,0.00599437723538942,0.00684508337755341,0.0030581159311485,0.00201339019866987,0.00270681028275979,0.000607052398336225,0.00289252383046994,0.0079477007645004,0.00110546802322716,0.00354212654023172,0.00152152658777951,0.00545247287958608,0.00389797820386236,0.00215238058485086,0.00613388060190908,0.00259674897477311,0.00490580547898516
"ENSG00000173575.22",0.00694027772880123,0.0151042560403431,0.00266704605746671,0.00916101434417204,0.00653091426050763,0.0223682618431075,0.0245203428333904,0.0152085885022978,0.0115214708389896,0.0116970552771967,0.00104562715004107,0.0250085950064492,0.00186077646972249,0.0023827034213239,0.011145936654262,0.00348544773052182,0.0237050822905094,0.0116106958480586,0.0110150838918602,0.00290646389430457,0.0128347004433106,0.0335163273901619,0.00120371695426617,0.00693616419465136,0.0339650572024402,0.001195713856761,0.000911835644442685,0.0206577649946887,0.0251045585822726,0.0055025389697486,0.000592732679706688,0.00205012208043098,0.00566612313110577,0.0012526471786694,3.94227797895491e-05,0.0038285491067076,0.0056194117924234,0.00422294338994891,0.00163040018002823,0.00216285178907597,0.00391398597632428,0.00141484999558049,0.00276136511579124,0.00100371809319272,0.00138378079460619,0.000220997796264651,0.00356802677892509,0.000940823733795395,0.00518354619656289,0.00747643890075078,0.00506728836306483,0.0085659568293947,0.000440970162984572,0.0013062338821617,0.000422424532948379,0.00108079760479582,0.00601765828285974,0.00741007145003212,0.00361739602319389,0.00415677635346443,0.0120160120034705,0.0108225693239576,0.00275239527076159,0.00145148251209329,0.000594282498470188,0.00368520825125297,0.00205472903218108,0.00492611133597985,0.00443046468432738,0.000941807032410567,0.00196597960605407,0.00538672637574121,0.00468094897652684,0.00108831573439553,0.000583728756975055,0.00179154424202,0.00519644673119995,0.00751952164730701,0.00397885822293611,0.00339192383284073,0.00599437723538942,0,0.00840223794251401,0.00370127337693046,0.0035274278506234,0.00434320943469033,0.000790598066562201,0.00371461370511862,0.00831338002794315,0.000753109726265788,0.00435203277187407,0.002250247729948,0.00823742699154294,0.00478428928032482,0.00188121518893255,0.00810714263009806,0.00393720743141761,0.00688162766667769
"ENSG00000180879.14",0.00775622055025672,0.0169962104953792,0.00325455293016014,0.0106586012917786,0.00732811477447497,0.0251278857128487,0.026607366974963,0.0140290110028284,0.0118398178260786,0.0109814261620701,0.00158962136531839,0.0237132873070415,0.00281710284706192,0.00293961905470877,0.0125792920307472,0.00424103118460487,0.027518603277609,0.0111738729536937,0.0122067091303674,0.00290376307188598,0.0131213475767087,0.0341907844435648,0.00107666462801129,0.00709614150492108,0.0410367234681035,0.000837790873495316,0.000879767045755802,0.0210808505957266,0.0261798294040097,0.00565406944498854,0.000693735733722755,0.00271609079213476,0.0074343049916721,0.00222871166082701,0.000156934676167992,0.00416222802054059,0.00657551344301432,0.00485972903203606,0.00227851416358353,0.0023238907107605,0.00547853976850447,0.00166331474709679,0.00294642374024118,0.0011947836784423,0.00235002380780572,0.000364810932998065,0.00460018384585699,0.000838536653690841,0.00478753318448633,0.00794993993674364,0.00549841541010435,0.00990856631761222,0.00148376815362028,0.00148292980799052,0.000777678401887006,0.00130856410465609,0.00524291079738226,0.00802396258348815,0.00402219589271188,0.00369528578324733,0.0127495424856093,0.0120067346933216,0.00241633965743264,0.00182736005031219,0.00128671153226952,0.00317013998706934,0.00254018026257023,0.00612133520471491,0.00412751884467102,0.0010679964281739,0.00277155998673965,0.0057087629275824,0.00517637704500836,0.00111821722512785,0.000994588728769164,0.00156404860179357,0.0047069631940211,0.00874465730541668,0.00441853445543481,0.0031282339981933,0.00684508337755341,0.00840223794251401,0,0.00415002047926619,0.00312227346491825,0.00324078485522379,0.00093250324210727,0.00359190333741511,0.011122209945819,0.000965273938216223,0.00474577211518063,0.00244744370484069,0.007541152341072,0.00611456783228398,0.00237250362196697,0.0114544490886782,0.00421441033610712,0.00629894226943407
"ENSG00000184840.12",0.00348312833160023,0.00740223132460754,0.00137958587238752,0.00453652474511161,0.0031686905708447,0.0112168885162278,0.0115900734289586,0.00708118327640814,0.00536475879577526,0.00579193483875953,0.000583673263264973,0.0102618482900002,0.00115505217779362,0.00113298893020057,0.00552018625187926,0.00185509021419953,0.0124210589758323,0.00503523924152473,0.00607963301472783,0.00129963249433615,0.0057278722966612,0.0160564805308411,0.000576400081664637,0.00362657414672569,0.0159203773588237,0.000457148635988622,0.000423968168728934,0.00987353448996068,0.0115832616394626,0.0025707741606758,0.000397006116496417,0.0010054560463065,0.00295044289017169,0.000710280941865937,7.10163953199184e-05,0.00208992405377795,0.00294242771525298,0.00213410026484979,0.00101364223082876,0.00111776240042144,0.00225383196623126,0.000699150746401319,0.00135303954540123,0.000644862209253201,0.000756391313389487,0.000165445076190519,0.00173032244024429,0.000501364775476931,0.00226296067273529,0.00360657212306961,0.00239864760762503,0.00391048813913844,0.000684295061861104,0.000758983756977485,0.000281329864125783,0.00055330598439495,0.00196993483836298,0.00358819482478027,0.00213246256498092,0.00212599358674505,0.00556037482915147,0.0056068441559563,0.00124269091357527,0.0007264936806931,0.000649039535876264,0.0015141055584113,0.00114483461734875,0.0024012099416687,0.0020551238608678,0.000523630445892249,0.00127195193440865,0.0021919387489874,0.00199810114122814,0.000511770709689708,0.000388096240828161,0.000921432267687477,0.002436495969367,0.00331681074072986,0.00151443158679619,0.00143493391362084,0.0030581159311485,0.00370127337693046,0.00415002047926619,0,0.0011667354180297,0.001546561753349,0.000440630420336718,0.00163082176692925,0.00508275432321141,0.000521751724045863,0.00255311749506876,0.000996451436270595,0.00328953487099114,0.00237309654302321,0.00104310436148075,0.00388251578994499,0.00161137454075134,0.00310198871862978
"ENSG00000185864.16",0.00243220935803736,0.00500681534053075,0.00105164179324942,0.00305697889960344,0.00226979704683101,0.0075535683919467,0.00826551407297613,0.00490981942134371,0.0038267635750833,0.0037581774142489,0.00035120073218094,0.00841812449214022,0.000653304339696697,0.00082408946254228,0.00379023127149854,0.00122761812255007,0.00739546189657377,0.00389534373078874,0.00349963029407228,0.00107104544354809,0.00418818076311861,0.0108866710958622,0.000541816771966791,0.00233101898682572,0.0108941773641391,0.000464354055610201,0.000423990590193288,0.00673334041711854,0.00864355199748637,0.00192221211860626,0.000294851596634269,0.000763617047585807,0.00173411401588927,0.000411572358731681,1.04598859253322e-05,0.00121545662524769,0.00189462185694667,0.00142525545290249,0.000547355329137385,0.000555517756520988,0.00123098430156785,0.000420667891293643,0.000868721366258046,0.000336822946718783,0.000459051484612974,8.98273511383953e-05,0.00139390524706391,0.000318203620617211,0.00173041997813822,0.00214826618689287,0.00158552974640533,0.00330290214481706,0.000178769159129533,0.000448019303241987,0.000167811802631504,0.000337047764545231,0.00178349328331212,0.00274633117676177,0.00106131265531841,0.0012347709315667,0.00400741493661196,0.0034993471868731,0.000986568053331519,0.000530241741680654,0.0002071476147489,0.00104492100446566,0.000639586780090865,0.00143998154957503,0.00129820274987293,0.000331607814047664,0.000625990141568492,0.0020339098499722,0.00104047967337744,0.000370257676658934,0.000263180333189769,0.000516507350126796,0.00161130739054704,0.00281855585692857,0.00146292314032771,0.000909224346639161,0.00201339019866987,0.0035274278506234,0.00312227346491825,0.0011667354180297,0,0.00133637498480118,0.000292609073967984,0.00116867501190208,0.00309035605001392,0.000298104577156326,0.00142355108836166,0.000811548049177652,0.00272518902057062,0.00141740508418795,0.000678871799245835,0.00302018314115901,0.00150135003818392,0.00246384061365711
"ENSG00000187742.15",0.00319643878157702,0.00715660887257988,0.0011100605134344,0.00377551293439891,0.00267903478688153,0.00974834885678121,0.010001809173109,0.00575596838037014,0.00523801202310026,0.00456654829866237,0.000478227557741514,0.0104689653888127,0.000904927433510688,0.00090123541804758,0.00480603038991497,0.00140089491786952,0.0105096190433988,0.00495796234774604,0.00421082370068547,0.00100505751767447,0.00470078600486883,0.0152736950810674,0.000371826192437793,0.00258436827349312,0.0128735382024332,0.000411499989835135,0.000298522648635589,0.00937566361040246,0.00980570405741871,0.00205661530591804,0.000317604982862805,0.000738137046576591,0.00286251997109797,0.000337051357664905,1.08162673112405e-05,0.00149035084753467,0.00260088334876443,0.00183106557537137,0.00088645709820308,0.000749826133051261,0.00213547244555614,0.000610921443823852,0.00127385200147631,0.000460599161315833,0.000333101710101123,0.000122765570950477,0.00137173332070018,0.000474060594517307,0.0021575088297178,0.00259022053296282,0.0019350089683951,0.00373773832492511,0.000178726174901526,0.000632031058443258,0.000220766759384242,0.000444377124902716,0.00218255445398342,0.00323943154797315,0.00160873684645893,0.00187781448010013,0.00489014630303915,0.00552674021639457,0.00115533192419734,0.000619069705656245,0.000586804306244493,0.0012852066071651,0.000921864969039703,0.00182704565962021,0.00213009221754719,0.000441625407368889,0.00108948034851767,0.00235334876492732,0.00211315468858847,0.000440293587248113,0.000219867211075491,0.000666149278416499,0.00208626472005481,0.0030681330613839,0.00167690207902736,0.00173996690341552,0.00270681028275979,0.00434320943469033,0.00324078485522379,0.001546561753349,0.00133637498480118,0,0.000337260642002694,0.00186147300649207,0.00336046733598514,0.000471703676602248,0.00205881910690088,0.00094008363106911,0.00385877420267139,0.0018375443866827,0.00101988515908666,0.00297304205268293,0.00173371705143996,0.00244736303060035
"ENSG00000207233.1",0.000769524113771688,0.00154338556011116,0.000354410403946353,0.000900306243889662,0.000720959613372514,0.00229329588000625,0.00255138529303532,0.0012622371305302,0.00116231714442721,0.00134105265607269,0.000112503578449912,0.00195154498264088,0.000266041033362602,0.000221157830432105,0.00116538371701511,0.000391469785376123,0.00171305150035527,0.00121231968448407,0.00121448990906619,0.000257688879379135,0.000836626391005407,0.00348225212104089,0.000137703393776925,0.000684171633029808,0.00374404110509382,0.000109900011999597,0.000109478697745949,0.00211530000605581,0.00236407122270033,0.000533022816719198,0.000128680274384044,0.000133986944667523,0.000638189921884405,0.000130941288125294,1.75497455426052e-05,0.000428789302041495,0.000558870263219227,0.000451983622102269,0.000169539299381954,0.000200398026360922,0.000812920929055491,0.000117007668254082,0.000214319046821815,0.000137859224549081,0.000134062644347967,4.93946858854403e-05,0.000354680279381437,0.000125242801230135,0.000530785024864931,0.000598439201227496,0.000372672318314835,0.000837678666962017,0.000105985544773471,0.000190403072203664,3.48369795119414e-05,0.000132151693211038,0.000600021663668828,0.000505775206989774,0.000450259321126651,0.000500363003602464,0.00116718025421843,0.00116885367296319,0.000429279754824135,0.000182259430469341,0.000124020467493759,0.000298844147977663,0.000302931909036399,0.000663722545071865,0.000348493433086683,0.000129275100859493,0.000160800975581246,0.000405033112094566,0.000455331548688393,0.000152726546544121,8.92165981349728e-05,0.000239436561046894,0.000426640819375423,0.000609593346401302,7.26591375868316e-05,0.000395129301437066,0.000607052398336225,0.000790598066562201,0.00093250324210727,0.000440630420336718,0.000292609073967984,0.000337260642002694,0,0.000307830858829506,0.000872826963058556,9.71033595373038e-05,0.000532061725249631,0.000161250336475707,0.000609154192412702,0.0004217065818493,0.000268649623704891,0.000898125306392883,0.000298649376415524,0.000625900462564502
"ENSG00000215421.9",0.00280591424025581,0.00634433082849794,0.00119822607515335,0.00403698162158783,0.00268427588815707,0.0101149595499677,0.00975232636432234,0.00607099141166015,0.00513914437031686,0.00409604864700286,0.000602781651030844,0.0104858270432142,0.00106608472433597,0.000986051007279933,0.00484748553328073,0.00157977161701814,0.0117371271973384,0.00430245247421428,0.00449561952160617,0.00103077164387343,0.00477545620783777,0.0147059490230553,0.000338665099980789,0.00270099709427507,0.0131586609369975,0.000363575184074181,0.000315136985666129,0.00907647885439907,0.00954203509984297,0.00201953818018205,0.000299928892805254,0.000825711159485432,0.00280394293076075,0.000514186395760929,2.25651268752624e-05,0.00156189604651928,0.00276843450055765,0.00184710093025496,0.00110229121813373,0.000739187102789373,0.00205031058139708,0.000661155933458493,0.00131398937004795,0.000464829230858999,0.00056604306986923,0.000125923585433927,0.00140232199502326,0.000358347568397546,0.00185524594274593,0.0028737399001894,0.0019802414402105,0.00350106330642704,0.000462496566496166,0.00061063491861114,0.000243944271348357,0.000438549290367231,0.00194617198258953,0.00299452544092132,0.00170327271529529,0.00165532729876797,0.0047417853910523,0.00547532923293621,0.00105744293579525,0.00063288863030566,0.000752321414332199,0.00116125968261783,0.000978335665684999,0.00198494059708483,0.0019569766758212,0.000427501100915857,0.00131159465081149,0.00240920189794238,0.00163675688343212,0.000509706022615344,0.000291237915512444,0.000616268221880709,0.00217816385002137,0.00358416900844544,0.00154132863098795,0.00181573945599552,0.00289252383046994,0.00371461370511862,0.00359190333741511,0.00163082176692925,0.00116867501190208,0.00186147300649207,0.000307830858829506,0,0.00404222755401516,0.000509167982359992,0.00183017242247321,0.000837981267512771,0.00329178210107919,0.00203392027186073,0.000984520535007833,0.00322496104307972,0.00177747354815993,0.00262412086899187
"ENSG00000230590.11",0.00811812654014708,0.0174529814514618,0.00314288657471979,0.0114199980993246,0.00732992582129177,0.0283174402223699,0.0268800306737251,0.0167900007175205,0.0145386448997517,0.0130047186227961,0.00140598963030255,0.0248755682081901,0.00315421722305499,0.00267201210300195,0.0139017472037332,0.00492021120946588,0.0334078522380543,0.0116959973007288,0.0143010407043874,0.00319275299242314,0.0137455890561436,0.0355960268259491,0.00150216008377043,0.00878983978627836,0.0364518403265603,0.00111596306298998,0.0011480875960876,0.0219847724955806,0.0276827011629204,0.00609783322127177,0.000993804601587279,0.00263936805879862,0.00767060856261949,0.00188158952359575,0.00015443321650108,0.00475310846379537,0.00802486044214491,0.00505833195566105,0.0031457977304856,0.00236871094972489,0.00406955548075146,0.00149589704935192,0.0035661941259913,0.00136138779504225,0.0020218343862084,0.000371259296346652,0.00449434389044994,0.00103755019892487,0.00503372069276978,0.00819180136761797,0.00546200597459048,0.0111247586499624,0.00198430710347292,0.00162031646183736,0.000712007690445265,0.00114989953444327,0.00419573053507871,0.00983901265949465,0.00464551368669425,0.00447060117510188,0.0127818834122245,0.0144646213804925,0.00239327150939847,0.00154090034479605,0.002128704398786,0.0032387413123117,0.00245684445988361,0.00526000436333133,0.00468739712153832,0.00111802893335956,0.00403215874601653,0.00574496282096016,0.00426090996955544,0.00110454466522202,0.000986944446365525,0.0019480199777631,0.00559044164106026,0.0100905418644094,0.00429295803679982,0.00354064862829556,0.0079477007645004,0.00831338002794315,0.011122209945819,0.00508275432321141,0.00309035605001392,0.00336046733598514,0.000872826963058556,0.00404222755401516,0,0.00159966266485531,0.00580408190547556,0.0024709677156911,0.00757935641279273,0.00542223661611443,0.0027395052040959,0.010113202988602,0.00422383685139057,0.00907233282697167
